주택관리번호,공고번호,모델번호,주택형,거주코드,거주지역,최저당첨가점,최고당첨가점,평균당첨가점
"2023000115","2023000115","04","074.9026B","02","기타지역",,,
"2023000115","2023000115","05","084.9350A","01","해당지역",,,
"2023000115","2023000115","05","084.9350A","02","기타지역",,,
"2023000115","2023000115","06","084.4955B","01","해당지역",,,
"2023000115","2023000115","06","084.4955B","02","기타지역",,,
"2023000114","2023000114","01","061.3252 ","01","해당지역","22","44","35"
"2023000114","2023000114","01","061.3252 ","02","기타지역","0","0","0"
"2023000114","2023000114","02","062.2785 ","01","해당지역","59","59","59"
"2023000114","2023000114","02","062.2785 ","02","기타지역","0","0","0"
"2023000114","2023000114","03","065.5475 ","01","해당지역",,,
"2023000114","2023000114","03","065.5475 ","02","기타지역",,,
"2023000114","2023000114","04","066.3784 ","01","해당지역",,,
"2023000114","2023000114","04","066.3784 ","02","기타지역",,,
"2023000114","2023000114","05","068.4773 ","01","해당지역","42","51","45"
"2023000114","2023000114","05","068.4773 ","02","기타지역","0","0","0"
"2023000107","2023000107","01","084.7576A","01","해당지역","54","69","58.74"
