NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4440,서울특별시 영등포구 양평동3가,Apr-79,79,4,현대2차,80.92,202502,1,"103,000",-,10,개인,개인,1990,선유동2로 29,-,중개거래,서울 영등포구,-
4441,서울특별시 영등포구 양평동3가,Jan-90,90,1,거성파스텔,84.99,202502,1,"110,000",-,19,개인,개인,1999,선유로43가길 24,-,중개거래,서울 영등포구,-
4442,서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,202502,1,"135,000",-,19,개인,개인,1993,여의대방로44길 10,-,중개거래,서울 동작구,-
4443,서울특별시 동작구 대방동,501,501,0,대림아파트,134.25,202502,1,"161,000",-,18,개인,개인,1993,여의대방로44길 10,-,중개거래,서울 동작구,-
4444,서울특별시 동대문구 용두동,100-5,100,5,동대문베네스트,18.36,202502,1,"20,400",-,18,개인,개인,2020,왕산로 92,-,중개거래,서울 동대문구,25.02.13
4445,서울특별시 송파구 신천동,17,17,0,파크리오,59.64,202502,1,"204,000",-,24,개인,개인,2008,올림픽로 435,-,중개거래,서울 송파구,-
4446,서울특별시 은평구 진관동,62,62,0,은평스카이뷰자이,84.3363,202502,1,"108,500",-,24,개인,개인,2019,통일로 1034,-,중개거래,서울 은평구,-
4447,서울특별시 은평구 진관동,14,14,0,상림마을8단지롯데캐슬(801~809동)BL1-2,84.79,202502,1,"78,700",-,2,개인,개인,2008,진관4로 37,-,중개거래,서울 은평구,-
4448,서울특별시 중구 신당동,852,852,0,청구e편한세상,84.96,202502,1,"144,700",-,1,개인,개인,2011,청구로 64,-,중개거래,서울 중구,-
4449,서울특별시 관악구 봉천동,1701,1701,0,건영6,59.9,202502,1,"66,800",101,7,개인,개인,1999,관악로 133,-,중개거래,서울 관악구,25.02.25
4450,서울특별시 종로구 익선동,06월 30일,30,6,운현신화타워,78.23,202502,1,"70,000",-,15,개인,개인,1998,삼일대로32길 36,-,중개거래,서울 종로구,-
4451,서울특별시 강남구 수서동,746,746,0,까치마을,39.6,202502,1,"96,500",-,4,개인,개인,1993,광평로19길 10,-,중개거래,서울 강남구,-
4452,서울특별시 서대문구 홍은동,453-2,453,2,풍림2,58.5,202502,1,"56,200",-,8,개인,개인,1990,세검정로1길 35,-,중개거래,서울 서대문구,-
4453,서울특별시 서대문구 홍은동,461,461,0,홍은센트레빌,59.96,202502,1,"72,000",-,3,개인,개인,2009,통일로 553,-,중개거래,서울 서대문구,-
4454,서울특별시 노원구 상계동,765,765,0,상계주공1(고층),32.39,202502,1,"33,000",-,7,개인,개인,1988,동일로213길 21,-,중개거래,서울 노원구,-
4455,서울특별시 노원구 상계동,652,652,0,상계주공11(고층),68.86,202502,1,"65,000",-,1,개인,개인,1988,동일로227길 85,-,중개거래,서울 노원구,-
4456,서울특별시 서대문구 창천동,416,416,0,노블레스,69.93,202502,1,"59,800",-,1,개인,개인,2004,연희로2길 46,-,중개거래,서울 서대문구,-
4457,서울특별시 성동구 옥수동,100,100,0,옥수하이츠,114.78,202502,1,"250,000",-,18,개인,개인,1998,한림말길 50,-,중개거래,서울 성동구,-
4458,서울특별시 구로구 개봉동,488,488,0,영화아이닉스,84.98,202502,1,"62,500",-,14,개인,개인,2005,개봉로1길 188,-,중개거래,서울 구로구,-
4459,서울특별시 구로구 개봉동,476,476,0,한마을,123.46,202502,1,"96,500",-,18,개인,개인,1999,경인로 382,-,중개거래,서울 구로구,-
4460,서울특별시 구로구 개봉동,478,478,0,한진,84.96,202502,1,"59,500",-,9,개인,개인,2000,개봉로3길 87,20250206,중개거래,서울 구로구,-
4461,서울특별시 구로구 개봉동,478,478,0,한진,84.96,202502,1,"59,500",-,9,개인,개인,2000,개봉로3길 87,20250206,중개거래,서울 구로구,-
4462,서울특별시 구로구 개봉동,478,478,0,한진,84.96,202502,1,"59,500",-,9,개인,개인,2000,개봉로3길 87,-,중개거래,서울 구로구,-
4463,서울특별시 서초구 서초동,1757,1757,0,서초그랑자이,84.51,202502,1,"345,000",-,28,개인,개인,2021,효령로 391,-,중개거래,서울 서초구,-
4464,서울특별시 성동구 성수동1가,718,718,0,트리마제,84.8111,202502,1,"370,000",-,15,개인,개인,2017,왕십리로 16,-,중개거래,서울 성동구,-
4465,서울특별시 영등포구 당산동4가,Jan-94,94,1,당산삼성2차,84.93,202502,1,"108,000",202,20,개인,개인,1997,당산로36길 12,-,중개거래,서울 영등포구,25.02.04
4466,서울특별시 영등포구 당산동4가,01월 30일,30,1,당산현대5차,114.84,202502,1,"142,000",-,21,개인,개인,2000,당산로42길 16,-,중개거래,서울 영등포구,-
4467,서울특별시 영등포구 영등포동8가,Jan-76,76,1,삼환,59.91,202502,1,"95,000",-,7,개인,개인,1999,영중로 145,-,중개거래,서울 영등포구,-
4468,서울특별시 서초구 서초동,1754,1754,0,래미안서초에스티지S,84.8,202502,1,"305,000",-,17,개인,개인,2018,서운로 104,-,중개거래,"서울 강서구, 서울 서초구",-
4469,서울특별시 영등포구 영등포동7가,203,203,0,아크로타워스퀘어,84.65,202502,1,"162,000",-,8,개인,개인,2017,국회대로54길 10,-,중개거래,서울 영등포구,-
4470,서울특별시 영등포구 영등포동7가,203,203,0,아크로타워스퀘어,59.7,202502,1,"142,500",-,17,개인,개인,2017,국회대로54길 10,-,중개거래,서울 영등포구,-
4471,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,84.75,202502,1,"103,000",-,9,개인,개인,2004,관악로30길 27,-,중개거래,서울 관악구,-
4472,서울특별시 광진구 자양동,520-2,520,2,우성2,80.1,202502,1,"117,900",-,12,개인,개인,1989,뚝섬로 576,-,중개거래,서울 광진구,-
4473,서울특별시 서초구 반포동,01월 18일,18,1,래미안퍼스티지,117.12,202502,1,"564,000",-,17,개인,개인,2009,반포대로 275,-,중개거래,서울 서초구,-
4474,서울특별시 영등포구 당산동5가,43,43,0,당산센트럴아이파크,59.98,202502,1,"154,700",-,14,개인,개인,2020,영신로 247,-,중개거래,서울 영등포구,-
4475,서울특별시 영등포구 당산동5가,11-33,11,33,당산디오빌,28.86,202502,1,"37,000",-,7,개인,개인,2005,당산로 222,-,중개거래,서울 영등포구,-
4476,서울특별시 영등포구 양평동2가,Jan-38,38,1,삼성래미안,59.4,202502,1,"81,000",-,18,개인,개인,1998,영등포로3길 9,-,중개거래,서울 영등포구,-
4477,서울특별시 광진구 구의동,670,670,0,광진파크프라이빗,36.58,202502,1,"42,500",-,2,개인,개인,2020,구의로16길 28-2,-,중개거래,서울 광진구,-
4478,서울특별시 광진구 구의동,631-1,631,1,현대프라임,59.82,202502,1,"124,000",-,19,개인,개인,1997,광나루로56길 29,-,중개거래,서울 광진구,-
4479,서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,202502,1,"46,500",-,14,개인,개인,2004,금하로 816,-,중개거래,서울 금천구,-
4480,서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,202502,1,"59,500",-,17,개인,개인,2000,금하로 793,-,중개거래,서울 금천구,-
4481,서울특별시 금천구 시흥동,1010,1010,0,벽산,84.99,202502,1,"49,500",-,12,개인,개인,2000,금하로 793,-,중개거래,서울 금천구,-
4482,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,202502,1,"124,000",-,5,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,-
4483,서울특별시 강남구 개포동,655-1,655,1,개포현대200동,82.2,202502,1,"205,000",-,8,개인,개인,1986,언주로 105,-,중개거래,서울 강남구,-
4484,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,59.897,202502,1,"238,000",-,9,개인,개인,2019,선릉로 8,-,중개거래,서울 강남구,-
4485,서울특별시 강남구 개포동,185,185,0,개포주공7단지,53.46,202502,1,"240,000",-,7,개인,개인,1983,개포로 516,-,중개거래,서울 강남구,-
4486,서울특별시 중랑구 묵동,383,383,0,세방,84.8,202502,1,"61,900",-,7,개인,개인,2000,숙선옹주로9길 25,-,중개거래,서울 중랑구,-
4487,서울특별시 영등포구 대림동,993-8,993,8,무림,56.23,202502,1,"64,800",-,2,개인,개인,1981,시흥대로 609,-,중개거래,서울 영등포구,-
4488,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,202502,1,"59,000",-,10,개인,개인,1992,허준로 139,-,중개거래,서울 강서구,-
4489,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.69,202502,1,"48,000",-,13,개인,개인,1992,허준로 47,-,중개거래,"경기 광명시, 서울 강서구",-
4490,서울특별시 영등포구 대림동,785,785,0,현대2,84.74,202502,1,"74,600",-,18,개인,개인,1992,도신로4길 6,-,중개거래,서울 영등포구,-
4491,서울특별시 중랑구 망우동,583,583,0,중랑숲리가,84.956,202502,1,"68,900",-,5,개인,개인,2012,망우로75길 19,-,중개거래,서울 중랑구,-
4492,서울특별시 영등포구 대림동,1127,1127,0,e편한세상영등포아델포레,59.968,202502,1,"105,000",-,16,개인,개인,2020,신길로 29,-,중개거래,서울 영등포구,-
4493,서울특별시 송파구 오금동,2,2,0,대림,84.91,202502,1,"158,000",-,4,개인,개인,1988,위례성대로 176,-,중개거래,서울 송파구,-
4494,서울특별시 강서구 화곡동,343-75,343,75,우성(343-75),65.04,202502,1,"40,000",-,7,개인,개인,2000,곰달래로23길 6,-,중개거래,서울 강서구,-
4495,서울특별시 서초구 우면동,788,788,0,엘에이치서초4단지,84.99,202502,1,"145,000",401,10,개인,개인,2013,양재대로2길 33,-,중개거래,서울 서초구,25.02.28
4496,서울특별시 동작구 노량진동,323,323,0,우성,124.77,202502,1,"115,000",-,11,개인,개인,1997,만양로8길 50,-,중개거래,서울 동작구,-
4497,서울특별시 강서구 등촌동,561-1,561,1,대림e편한세상,84.96,202502,1,"84,500",-,8,개인,개인,2002,등촌로 137,-,중개거래,"서울 강서구, 서울 양천구",-
4498,서울특별시 강동구 둔촌동,134-10,134,10,신성둔촌미소지움2,59.88,202502,1,"90,000",-,4,개인,개인,2000,진황도로 212,-,중개거래,서울 강동구,-
4499,서울특별시 강동구 둔촌동,603,603,0,프라자,109.07,202502,1,"119,000",-,8,개인,개인,1984,천호대로 1240,-,중개거래,서울 강동구,-
4500,서울특별시 강서구 등촌동,638,638,0,서광등촌마을아파트,59.67,202502,1,"73,500",-,16,개인,개인,1999,공항대로45길 68-6,-,중개거래,서울 강서구,-
4501,서울특별시 송파구 거여동,293,293,0,거여4단지,49.8,202502,1,"74,500",-,3,개인,개인,1997,양산로4길 8,-,중개거래,서울 송파구,-
4502,서울특별시 서대문구 홍은동,457,457,0,동일,84.98,202501,31,"61,000",-,10,개인,개인,1997,홍은중앙로 81,-,중개거래,서울 서대문구,25.02.28
4503,서울특별시 서대문구 홍은동,469,469,0,e편한세상홍제가든플라츠,84.994,202501,31,"124,800",104,16,개인,개인,2023,통일로 505,-,중개거래,서울 서대문구,25.01.31
4504,서울특별시 성동구 하왕십리동,1071,1071,0,왕십리자이,59.99,202501,31,"127,000",-,17,개인,개인,2017,난계로 100,-,중개거래,서울 성동구,-
4505,서울특별시 양천구 신정동,1308,1308,0,동원로데오,84.2,202501,31,"60,000",101,1,개인,개인,2006,목동로29길 7,-,중개거래,서울 양천구,25.03.04
4506,서울특별시 중랑구 신내동,783,783,0,성원,84.32,202501,31,"67,000",-,20,개인,개인,1994,신내로 51,-,중개거래,서울 중랑구,-
4507,서울특별시 은평구 응암동,762,762,0,녹번역센트레빌,114.98,202501,31,"95,700",101,8,개인,개인,2013,백련산로 160,-,중개거래,서울 은평구,25.02.25
4508,서울특별시 서초구 우면동,753,753,0,서초호반써밋,101.0482,202501,31,"175,000",-,7,개인,개인,2013,양재대로2길 109,-,중개거래,"경기 안산시 상록구, 서울 서초구",-
4509,서울특별시 종로구 평동,233,233,0,경희궁자이(3단지),84.8359,202501,31,"200,000",-,5,개인,개인,2017,경교장길 35,-,중개거래,서울 종로구,-
4510,서울특별시 노원구 중계동,581,581,0,성원2,84.78,202501,31,"56,000",-,1,개인,개인,1995,덕릉로89길 8,20250201,중개거래,서울 노원구,-
4511,서울특별시 마포구 공덕동,469,469,0,래미안공덕5차,59.959,202501,31,"149,500",-,16,개인,개인,2011,마포대로 173-15,-,중개거래,서울 마포구,-
4512,서울특별시 노원구 중계동,581,581,0,성원2,84.78,202501,31,"56,000",-,1,개인,개인,1995,덕릉로89길 8,-,중개거래,서울 노원구,-
4513,서울특별시 강서구 염창동,292,292,0,동아,114.84,202501,31,"104,700",-,5,개인,개인,1998,양천로69길 58,-,중개거래,서울 강서구,-
4514,서울특별시 성북구 동소문동4가,280,280,0,한신플러스A,156.33,202501,31,"102,000",-,5,개인,개인,2004,동소문로13길 47,-,중개거래,서울 성북구,-
4515,서울특별시 노원구 하계동,284,284,0,청구,70.69,202501,31,"67,000",-,8,개인,개인,1988,공릉로 351,-,중개거래,서울 노원구,-
4516,서울특별시 종로구 사직동,9,9,0,광화문스페이스본(101동~105동),108.55,202501,31,"183,000",-,11,개인,개인,2008,사직로8길 4,-,중개거래,서울 종로구,-
4517,서울특별시 영등포구 신길동,4780,4780,0,보라매경남아너스빌,59.78,202501,31,"89,000",-,18,개인,개인,2005,여의대방로 25,-,중개거래,"서울 동작구, 서울 영등포구",-
4518,서울특별시 영등포구 신길동,897-1,897,1,삼환,59.53,202501,31,"84,500",-,12,개인,개인,1997,여의대방로43나길 25,-,중개거래,서울 영등포구,-
4519,서울특별시 강북구 수유동,733,733,0,수유역하이씨티,12.19,202501,31,"8,300",-,8,개인,개인,2014,도봉로71가길 16,-,중개거래,서울 강북구,25.02.05
4520,서울특별시 성동구 성수동1가,706,706,0,쌍용,84.78,202501,31,"154,500",-,15,개인,개인,1997,상원길 63,-,중개거래,서울 성동구,-
4521,서울특별시 마포구 중동,398,398,0,울트라월드컵(참누리),84.9406,202501,31,"111,900",-,19,개인,개인,2006,월드컵북로38길 54,-,중개거래,서울 마포구,-
4522,서울특별시 송파구 오금동,43,43,0,현대(2-4차),130.93,202501,31,"201,000",-,14,개인,개인,1985,오금로35길 17,-,중개거래,서울 송파구,-
4523,서울특별시 마포구 중동,398,398,0,울트라월드컵(참누리),84.9406,202501,31,"111,900",-,19,개인,개인,2006,월드컵북로38길 54,20250210,중개거래,서울 마포구,-
4524,서울특별시 강동구 명일동,Dec-48,48,12,동양타워,86.79,202501,31,"62,000",-,9,개인,개인,1995,동남로71길 38,-,중개거래,서울 강동구,-
4525,서울특별시 서초구 우면동,773,773,0,서초힐스,74.95,202501,31,"144,500",-,6,개인,개인,2012,양재대로2길 90,-,중개거래,서울 서초구,-
4526,서울특별시 동대문구 장안동,354-2,354,2,래미안장안,84.774,202501,31,"95,000",-,14,개인,개인,2003,장한로14길 81,-,중개거래,서울 동대문구,-
4527,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202501,31,"89,000",-,2,개인,개인,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,-
4528,서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202501,31,"94,000",201,9,개인,개인,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,25.03.05
4529,서울특별시 강서구 등촌동,631-9,631,9,대동황토방,59.78,202501,31,"46,800",-,17,개인,개인,2000,공항대로59길 103,-,직거래,-,-
4530,서울특별시 마포구 아현동,802,802,0,마포센트럴 아이파크,59.9718,202501,31,"135,000",-,11,개인,개인,2017,마포대로 246,-,중개거래,서울 마포구,-
4531,서울특별시 서초구 잠원동,70,70,0,신반포4,100.11,202501,31,"354,000",-,6,개인,개인,1979,잠원로 37-48,-,중개거래,서울 서초구,-
4532,서울특별시 노원구 중계동,445,445,0,염광,59.34,202501,31,"55,000",-,16,개인,개인,1996,덕릉로79길 23,-,중개거래,서울 노원구,-
4533,서울특별시 성북구 정릉동,1033,1033,0,우정에쉐르,59.9,202501,31,"52,500",-,2,개인,개인,2009,북악산로 742-12,-,중개거래,서울 성북구,-
4534,서울특별시 용산구 이촌동,402,402,0,강촌,106.645,202501,31,"250,500",-,11,개인,개인,1998,이촌로87길 14,-,중개거래,서울 용산구,-
4535,서울특별시 마포구 망원동,509,509,0,휴먼빌,59.955,202501,31,"91,800",-,12,개인,개인,2004,방울내로 31,-,중개거래,서울 마포구,-
4536,서울특별시 노원구 중계동,361-1,361,1,롯데우성,101.88,202501,31,"117,000",-,15,개인,개인,1993,노원로22길 34,-,중개거래,서울 노원구,-
